Sample_Index,EXG_Channel_0,EXG_Channel_1,EXG_Channel_2,EXG_Channel_3,Accel_Channel_0,Accel_Channel_1,Accel_Channel_2,Timestamp,Timestamp_(Formatted)
20.0,-361.6632853150368,-370.2201764136553,-305.7742203772068,-170.898468375206,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389504.5725727, 2024-01-27 16:05:04.572
22.0,-375.00724835693836,-373.09241957962513,-308.4071099460125,-175.7453787177801,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389504.5738003, 2024-01-27 16:05:04.573
24.0,-394.2153745293617,-372.7333891838789,-304.27826039493084,-188.67047296464443,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389504.6018271, 2024-01-27 16:05:04.601
26.0,-393.91618253290653,-379.4352899044752,-310.32193872332573,-194.11576730012894,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389504.6159024, 2024-01-27 16:05:04.615
28.0,-379.4352899044752,-382.30753307044506,-312.05725230276585,-185.73839139938354,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389504.6323316, 2024-01-27 16:05:04.632
30.0,-383.1452706605196,-390.2660401761532,-324.02493216097355,-184.1227546185255,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389504.6617842, 2024-01-27 16:05:04.661
32.0,-388.1118578016758,-386.4363826215267,-314.4507882744074,-181.43002665042877,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389504.675984, 2024-01-27 16:05:04.675
34.0,-383.20510905981064,-369.4422772228718,-304.8766443878412,-198.60364724695683,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389504.6922936, 2024-01-27 16:05:04.692
36.0,-349.99479745328426,-363.3985988944769,-304.3979371935129,-212.48615588247776,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389504.722554, 2024-01-27 16:05:04.722
38.0,-338.5656631886959,-366.74954925477505,-307.68904915452003,-203.0915271937847,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389504.7361307, 2024-01-27 16:05:04.736
40.0,-346.8233622908592,-375.30644035339355,-314.21143467724323,-196.62898007035255,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389504.752504, 2024-01-27 16:05:04.752
42.0,-356.6966981738806,-372.97274278104305,-314.57046507298946,-199.92009203135967,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389504.7815287, 2024-01-27 16:05:04.781
44.0,-374.1096723675728,-371.41694439947605,-306.1930891722441,-208.41714473068714,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389504.7958548, 2024-01-27 16:05:04.795
46.0,-365.07407407462597,-370.8783988058567,-312.8949898928404,-218.82902620732784,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389504.812529, 2024-01-27 16:05:04.812
48.0,-353.4654246121645,-374.408864364028,-319.5968906134367,-211.7680950909853,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389504.8416595, 2024-01-27 16:05:04.841
50.0,-354.5425157994032,-383.1452706605196,-328.09394331276417,-206.621992751956,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389504.855919, 2024-01-27 16:05:04.855
52.0,-378.2983603179455,-392.42022255063057,-329.0513577014208,-212.48615588247776,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389504.8724885, 2024-01-27 16:05:04.872
54.0,-398.76309287548065,-392.7792529463768,-329.58990329504013,-225.47108852863312,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389504.9182842, 2024-01-27 16:05:04.918
56.0,-384.1026850491762,-386.1371906250715,-323.6659017652273,-228.34333169460297,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389504.919464, 2024-01-27 16:05:04.919
58.0,-364.29617488384247,-378.71722911298275,-318.87882982194424,-215.05920705199242,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389504.9473164, 2024-01-27 16:05:04.947
60.0,-364.41585168242455,-384.64123064279556,-328.99151930212975,-211.40906469523907,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389504.9487383, 2024-01-27 16:05:04.948
62.0,-381.4099570810795,-388.5905649960041,-326.298791334033,-213.20421667397022,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389504.9759388, 2024-01-27 16:05:04.975
64.0,-391.2234545648098,-382.84607866406446,-315.5278794616461,-218.88886460661888,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389504.9923084, 2024-01-27 16:05:04.992
66.0,-381.05092668533325,-379.79432030022144,-316.3057786524296,-216.97403582930565,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.0215356, 2024-01-27 16:05:05.021
68.0,-367.9463172405958,-382.30753307044506,-317.80173863470554,-204.34813357889652,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.0362496, 2024-01-27 16:05:05.036
70.0,-366.689710855484,-385.41912983357906,-323.9650937616825,-199.08235444128513,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.052586, 2024-01-27 16:05:05.052
72.0,-375.5457939505577,-379.31561310589314,-315.2286874651909,-196.26994967460632,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.0815773, 2024-01-27 16:05:05.081
74.0,-390.80458576977253,-376.5032083392143,-311.5187067091465,-208.59665992856026,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.095894, 2024-01-27 16:05:05.095
76.0,-383.4444626569748,-379.3754515051842,-308.64646354317665,-201.23653681576252,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.1289058, 2024-01-27 16:05:05.128
78.0,-374.04983396828175,-381.23044188320637,-314.7499802708626,-189.92707934975624,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.1304915, 2024-01-27 16:05:05.130
80.0,-395.7711729109287,-393.2579601407051,-317.9214154332876,-170.00089238584042,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389505.155956, 2024-01-27 16:05:05.155
82.0,-408.69626715779305,-390.08652497828007,-313.6728890836239,-166.7097804248333,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389505.1722927, 2024-01-27 16:05:05.172
84.0,-420.6041086167097,-384.46171544492245,-302.7823004126549,-177.18150030076504,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389505.2018151, 2024-01-27 16:05:05.201
86.0,-405.76418559253216,-379.79432030022144,-302.42327001690865,-180.0537434667349,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389505.2182193, 2024-01-27 16:05:05.218
88.0,-392.53989934921265,-383.86333145201206,-309.185009136796,-176.10440911352634,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389505.2309442, 2024-01-27 16:05:05.230
90.0,-391.8218385577202,-385.0002610385418,-316.7844858467579,-174.90764112770557,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.261954, 2024-01-27 16:05:05.261
92.0,-407.31998397409916,-390.50539377331734,-313.49337388575077,-177.48069229722023,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389505.2759323, 2024-01-27 16:05:05.275
94.0,-419.76637102663517,-386.4363826215267,-306.9709883630276,-187.3540281802416,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389505.2923312, 2024-01-27 16:05:05.292
96.0,-410.7906111329794,-388.2913729995489,-310.9203227162361,-192.0214233249426,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389505.321595, 2024-01-27 16:05:05.321
98.0,-388.7102417945862,-382.3673714697361,-309.9629083275795,-181.789057046175,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389505.3361423, 2024-01-27 16:05:05.336
0.0,-400.6779216527939,-381.82882587611675,-308.04807955026627,-183.10550183057785,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389505.366685, 2024-01-27 16:05:05.366
2.0,-415.7571982741356,-388.35121139883995,-308.82597874104977,-198.36429364979267,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389505.3809671, 2024-01-27 16:05:05.380
4.0,-393.79650573432446,-385.4789682328701,-314.4507882744074,-198.90283924341202,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389505.3974512, 2024-01-27 16:05:05.397
6.0,-382.72640186548233,-388.7700801938772,-321.9305881857872,-185.31952260434628,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389505.4281096, 2024-01-27 16:05:05.428
8.0,-386.01751382648945,-386.915089815855,-319.1181834191084,-181.72921864688396,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389505.440894, 2024-01-27 16:05:05.440
10.0,-397.745840087533,-384.7010690420866,-315.76723305881023,-193.69689850509167,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.4573803, 2024-01-27 16:05:05.457
12.0,-398.8229312747717,-376.98191553354263,-307.86856435239315,-196.74865686893463,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.4881504, 2024-01-27 16:05:05.488
14.0,-388.65040339529514,-383.68381625413895,-313.5532122850418,-200.39879922568798,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.5009756, 2024-01-27 16:05:05.500
16.0,-369.56195402145386,-379.19593630731106,-315.408202663064,-191.7222313284874,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.5173123, 2024-01-27 16:05:05.517
18.0,-375.78514754772186,-376.3236931413412,-314.4507882744074,-188.43111936748028,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.5467925, 2024-01-27 16:05:05.546
20.0,-391.8218385577202,-376.20401634275913,-310.4416155219078,-194.0559289008379,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389505.5612116, 2024-01-27 16:05:05.561
22.0,-395.35230411589146,-373.2120963782072,-305.8938971757889,-203.03168879449368,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389505.577308, 2024-01-27 16:05:05.577
24.0,-381.94850267469883,-374.1096723675728,-307.0308267623186,-198.78316244482994,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389505.606948, 2024-01-27 16:05:05.606
26.0,-362.9797300994396,-374.34902596473694,-313.01466669142246,-188.43111936748028,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389505.6211364, 2024-01-27 16:05:05.621
28.0,-369.38243882358074,-375.1867635548115,-315.8869098573923,-189.50821055471897,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389505.6373353, 2024-01-27 16:05:05.637
30.0,-390.7447473704815,-377.75981472432613,-312.1170907020569,-197.4667176604271,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.683032, 2024-01-27 16:05:05.683
32.0,-394.0358593314886,-376.4433699399233,-308.34727154672146,-203.27104239165783,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.6844852, 2024-01-27 16:05:05.684
34.0,-379.67464350163937,-372.7333891838789,-309.0054939389229,-200.03976882994175,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.6960845, 2024-01-27 16:05:05.696
36.0,-365.37326607108116,-374.52854116261005,-314.27127307653427,-183.8235626220703,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.7265415, 2024-01-27 16:05:05.726
38.0,-369.801307618618,-372.2546819895506,-311.57854510843754,-180.95131945610046,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.7412665, 2024-01-27 16:05:05.741
40.0,-380.45254269242287,-371.11775240302086,-309.12517073750496,-189.26885695755482,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389505.7572868, 2024-01-27 16:05:05.757
42.0,-385.1797762364149,-365.4331044703722,-300.86747163534164,-195.3125352859497,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389505.7873063, 2024-01-27 16:05:05.787
44.0,-380.691896289587,-372.37435878813267,-301.5855324268341,-178.73729868233204,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389505.8008647, 2024-01-27 16:05:05.800
46.0,-396.4892337024212,-392.9587681442499,-321.69123458862305,-179.99390506744385,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389505.8173485, 2024-01-27 16:05:05.817
48.0,-406.66176158189774,-394.87359692156315,-322.16994178295135,-179.7545514702797,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389505.847996, 2024-01-27 16:05:05.847
50.0,-416.95396625995636,-387.87250420451164,-315.16884906589985,-184.4219466149807,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389505.8612473, 2024-01-27 16:05:05.861
52.0,-422.1599069982767,-390.2660401761532,-307.8087259531021,-191.00417053699493,0.1120000053197145,-0.0320000015199184,0.9920000471174716,1706389505.8773313, 2024-01-27 16:05:05.877
54.0,-406.84127677977085,-384.34203864634037,-307.629210755229,-185.4990378022194,0.1120000053197145,-0.0320000015199184,0.9920000471174716,1706389505.9071343, 2024-01-27 16:05:05.907
56.0,-390.5652321726084,-392.42022255063057,-317.8615770339966,-179.87422826886177,0.1120000053197145,-0.0320000015199184,0.9920000471174716,1706389505.9209714, 2024-01-27 16:05:05.920
58.0,-392.8989297449589,-387.5134738087654,-316.72464744746685,-180.89148105680943,0.1120000053197145,-0.0320000015199184,0.9920000471174716,1706389505.9373586, 2024-01-27 16:05:05.937
60.0,-401.0369520485401,-380.09351229667664,-310.68096911907196,-185.55887620151043,0.1120000053197145,-0.0320000015199184,1.008000047877431,1706389505.9667158, 2024-01-27 16:05:05.966
62.0,-400.0795376598835,-372.67355078458786,-304.63729079067707,-192.2009385228157,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389505.980974, 2024-01-27 16:05:05.980
64.0,-393.91618253290653,-378.2983603179455,-301.7052092254162,-184.54162341356277,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389505.9974313, 2024-01-27 16:05:05.997
66.0,-383.4444626569748,-384.76090744137764,-313.3736970871687,-182.74647143483162,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.0266368, 2024-01-27 16:05:06.026
68.0,-381.5894722789526,-380.691896289587,-313.79256588220596,-181.789057046175,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.0409808, 2024-01-27 16:05:06.040
70.0,-385.4789682328701,-370.5193684101105,-304.0389067977667,-183.88340102136135,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.05745, 2024-01-27 16:05:06.057
72.0,-392.1808689534664,-369.6217924207449,-297.93539007008076,-191.54271613061428,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389506.0866675, 2024-01-27 16:05:06.086
74.0,-372.2546819895506,-369.1430852264166,-301.52569402754307,-190.28610974550247,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389506.101061, 2024-01-27 16:05:06.101
76.0,-346.6438470929861,-365.2535892724991,-306.01357397437096,-184.78097701072693,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389506.1322768, 2024-01-27 16:05:06.132
78.0,-360.5861941277981,-372.2546819895506,-308.34727154672146,-183.9432394206524,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389506.1337693, 2024-01-27 16:05:06.133
80.0,-364.29617488384247,-360.2870021313429,-299.19199645519257,-189.44837215542793,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389506.1611664, 2024-01-27 16:05:06.161
82.0,-382.00834107398987,-369.38243882358074,-300.86747163534164,-200.15944562852383,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.1775043, 2024-01-27 16:05:06.177
84.0,-371.11775240302086,-370.7587220072746,-306.7316347658634,-198.30445525050163,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.2065816, 2024-01-27 16:05:06.206
86.0,-350.7128582447767,-368.00615563988686,-307.56937235593796,-181.07099625468254,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.2210925, 2024-01-27 16:05:06.221
88.0,-358.3123349547386,-368.60453963279724,-309.0653323382139,-181.3103498518467,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.2374322, 2024-01-27 16:05:06.237
90.0,-382.6665634661913,-375.6654707491398,-309.9629083275795,-194.89366649091244,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389506.2680533, 2024-01-27 16:05:06.268
92.0,-380.75173468887806,-368.0659940391779,-303.6200380027294,-202.85217359662056,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389506.281361, 2024-01-27 16:05:06.281
94.0,-375.78514754772186,-378.2983603179455,-315.5278794616461,-210.93035750091076,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389506.2972963, 2024-01-27 16:05:06.297
96.0,-333.65891444683075,-366.92906445264816,-308.16775634884834,-200.33896082639694,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389506.3431444, 2024-01-27 16:05:06.343
98.0,-338.02711759507656,-362.08215411007404,-311.5187067091465,-203.92926478385925,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389506.3444512, 2024-01-27 16:05:06.344
0.0,-362.4411845058203,-373.5112883746624,-311.87773710489273,-219.72660219669342,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.371595, 2024-01-27 16:05:06.371
2.0,-344.4896647185087,-366.74954925477505,-315.64755626022816,-208.23762953281403,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.386315, 2024-01-27 16:05:06.386
4.0,-345.9856247007847,-374.70805636048317,-317.1435162425041,-196.8683336675167,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.402526, 2024-01-27 16:05:06.402
6.0,-360.3468405306339,-372.67355078458786,-316.7844858467579,-200.5783144235611,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.4316163, 2024-01-27 16:05:06.431
8.0,-376.98191553354263,-372.853065982461,-311.9974139034748,-207.45973034203053,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.44596, 2024-01-27 16:05:06.445
10.0,-361.6632853150368,-365.9118116647005,-308.7063019424677,-206.0236087590456,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389506.4787192, 2024-01-27 16:05:06.478
12.0,-351.84978783130646,-367.4676100462675,-310.0825851261616,-195.85108087956905,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389506.480274, 2024-01-27 16:05:06.480
14.0,-349.2767366617918,-377.6999763250351,-320.91333539783955,-193.81657530367374,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389506.5061882, 2024-01-27 16:05:06.506
16.0,-364.6552052795887,-375.42611715197563,-314.0319194793701,-192.14110012352467,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389506.522374, 2024-01-27 16:05:06.522
18.0,-381.17060348391533,-372.67355078458786,-305.8938971757889,-201.89475920796394,0.0960000045597553,-0.0480000022798776,0.9920000471174716,1706389506.5516331, 2024-01-27 16:05:06.551
20.0,-372.6137123852968,-371.5366211980581,-309.72355473041534,-204.04894158244133,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389506.565967, 2024-01-27 16:05:06.565
22.0,-364.89455887675285,-383.08543226122856,-322.2297801822424,-205.60473996400833,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.5823617, 2024-01-27 16:05:06.582
24.0,-349.9349590539932,-371.41694439947605,-319.53705221414566,-190.10659454762936,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.6116912, 2024-01-27 16:05:06.611
26.0,-362.2018309086561,-370.7587220072746,-312.7753130942583,-195.19285848736763,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.6259265, 2024-01-27 16:05:06.625
28.0,-380.09351229667664,-370.5792068094015,-307.0308267623186,-206.56215435266495,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.6423442, 2024-01-27 16:05:06.642
30.0,-372.912904381752,-371.6562979966402,-311.87773710489273,-211.7680950909853,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.6722856, 2024-01-27 16:05:06.672
32.0,-369.2029236257076,-386.19702902436256,-319.23786021769047,-202.19395120441914,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389506.688321, 2024-01-27 16:05:06.688
34.0,-378.4778755158186,-399.9000224620104,-327.3758825212717,-198.5438088476658,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389506.700955, 2024-01-27 16:05:06.700
36.0,-379.3754515051842,-383.6239778548479,-319.17802181839943,-199.2020312398672,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389506.731779, 2024-01-27 16:05:06.731
38.0,-385.5986450314522,-378.71722911298275,-311.75806030631065,-206.14328555762768,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389506.748084, 2024-01-27 16:05:06.748
40.0,-377.580299526453,-375.964662745595,-310.6211307197809,-207.81876073777676,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389506.7609527, 2024-01-27 16:05:06.760
42.0,-367.52744844555855,-376.68272353708744,-321.7510729879141,-207.34005354344845,0.1120000053197145,-0.0320000015199184,1.008000047877431,1706389506.7932289, 2024-01-27 16:05:06.793
44.0,-370.8783988058567,-382.0681794732809,-326.4184681326151,-197.7659096568823,0.1120000053197145,-0.0320000015199184,1.008000047877431,1706389506.8059044, 2024-01-27 16:05:06.805
46.0,-375.3662787526846,-374.04983396828175,-318.1607690304518,-190.10659454762936,0.1120000053197145,-0.0320000015199184,1.008000047877431,1706389506.8223448, 2024-01-27 16:05:06.822
48.0,-398.16470888257027,-375.42611715197563,-316.6049706488848,-211.10987269878387,0.1120000053197145,-0.0320000015199184,1.008000047877431,1706389506.851732, 2024-01-27 16:05:06.851
50.0,-392.4800609499216,-377.4007843285799,-311.8178987056017,-207.04086154699326,0.1120000053197145,-0.0320000015199184,0.9920000471174716,1706389506.8659852, 2024-01-27 16:05:06.865
52.0,-370.81856040656567,-373.45144997537136,-312.71547469496727,-194.11576730012894,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389506.8824024, 2024-01-27 16:05:06.882
54.0,-361.2444165199995,-371.71613639593124,-315.94674825668335,-187.65322017669678,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389506.911846, 2024-01-27 16:05:06.911
56.0,-382.4870482683182,-379.4352899044752,-318.75915302336216,-194.89366649091244,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389506.9259472, 2024-01-27 16:05:06.925
58.0,-398.7032544761896,-378.41803711652756,-313.0745050907135,-203.63007278740406,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389506.9423838, 2024-01-27 16:05:06.942
60.0,-386.855251416564,-376.9220771342516,-312.5957978963852,-201.17669841647148,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389506.9717753, 2024-01-27 16:05:06.971
62.0,-371.1775908023119,-367.2880948483944,-303.79955320060253,-176.70279310643673,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389506.9861133, 2024-01-27 16:05:06.986
64.0,-372.49403558671474,-371.89565159380436,-309.3645243346691,-167.42784121632576,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389507.002349, 2024-01-27 16:05:07.002
66.0,-377.6999763250351,-365.19375087320805,-305.4750283807516,-170.24024598300457,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389507.031998, 2024-01-27 16:05:07.031
68.0,-403.3706496208906,-376.98191553354263,-306.1930891722441,-186.456452190876,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389507.0460331, 2024-01-27 16:05:07.046
70.0,-401.87468963861465,-387.5134738087654,-320.4944666028023,-201.11686001718044,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389507.0624454, 2024-01-27 16:05:07.062
72.0,-377.46062272787094,-380.632057890296,-310.9203227162361,-186.81548258662224,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389507.0917027, 2024-01-27 16:05:07.091
74.0,-368.5447012335062,-378.23852191865444,-321.39204259216785,-183.28501702845097,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389507.1060584, 2024-01-27 16:05:07.106
76.0,-384.46171544492245,-377.1015923321247,-313.2540202885866,-181.37018825113773,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389507.137664, 2024-01-27 16:05:07.137
78.0,-385.7781602293253,-363.81746768951416,-296.67878368496895,-188.012250572443,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389507.138971, 2024-01-27 16:05:07.138
80.0,-376.6228851377964,-360.8853861242533,-298.8928044587374,-191.06400893628597,0.0960000045597553,-0.0480000022798776,1.008000047877431,1706389507.1680396, 2024-01-27 16:05:07.168
82.0,-368.60453963279724,-371.11775240302086,-311.5187067091465,-189.56804895401,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389507.1811907, 2024-01-27 16:05:07.181
84.0,-379.9139970988035,-386.19702902436256,-321.3322041928768,-194.47479769587517,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389507.2118862, 2024-01-27 16:05:07.211
86.0,-384.5215538442135,-383.803493052721,-319.1181834191084,-201.6554056107998,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389507.2259607, 2024-01-27 16:05:07.225
88.0,-380.0336738973856,-367.04874125123024,-303.9192299991846,-203.3907191902399,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389507.2422996, 2024-01-27 16:05:07.242
90.0,-376.86223873496056,-370.63904520869255,-307.86856435239315,-207.34005354344845,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389507.272173, 2024-01-27 16:05:07.272
92.0,-364.71504367887974,-378.71722911298275,-313.79256588220596,-201.17669841647148,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389507.2859516, 2024-01-27 16:05:07.285
94.0,-364.23633648455143,-382.8460786640644,-323.54622496664524,-196.6888184696436,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389507.3023944, 2024-01-27 16:05:07.302
96.0,-373.0325811803341,-379.97383549809456,-316.0664250552654,-192.14110012352467,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389507.331876, 2024-01-27 16:05:07.331
98.0,-387.5134738087654,-376.1441779434681,-314.09175787866116,-208.11795273423195,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389507.3629932, 2024-01-27 16:05:07.362
0.0,-372.79322758316994,-387.75282740592957,-320.9731737971306,-196.15027287602425,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389507.3644495, 2024-01-27 16:05:07.364
2.0,-378.71722911298275,-388.35121139883995,-322.64864897727966,-195.49205048382282,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389507.390938, 2024-01-27 16:05:07.390
4.0,-383.1452706605196,-378.2983603179455,-314.1515962779522,-198.00526325404644,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389507.4073627, 2024-01-27 16:05:07.407
6.0,-379.9139970988035,-370.33985321223736,-307.7488875538111,-206.38263915479183,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389507.4368055, 2024-01-27 16:05:07.436
8.0,-377.16143073141575,-378.6573907136917,-317.1435162425041,-205.12603276968002,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389507.4513717, 2024-01-27 16:05:07.451
10.0,-364.41585168242455,-386.3765442222357,-320.73382019996643,-191.84190812706947,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389507.4674096, 2024-01-27 16:05:07.467
12.0,-368.8438932299614,-380.75173468887806,-317.32303144037724,-186.63596738874912,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389507.5130737, 2024-01-27 16:05:07.513
14.0,-374.22934916615486,-373.3916115760803,-306.31276597082615,-190.76481693983078,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389507.5145369, 2024-01-27 16:05:07.514
16.0,-374.04983396828175,-360.82554772496223,-298.23458206653595,-198.66348564624786,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389507.5261292, 2024-01-27 16:05:07.526
18.0,-370.8783988058567,-366.8692260533571,-302.30359321832657,-187.77289697527885,0.0960000045597553,-0.0320000015199184,0.9920000471174716,1706389507.5566342, 2024-01-27 16:05:07.556
20.0,-357.1754053682089,-368.30534763634205,-306.49228116869926,-174.9674795269966,0.0960000045597553,-0.0320000015199184,1.008000047877431,1706389507.571338, 2024-01-27 16:05:07.571
